frame;landmark_id;landmark_name;x;y;z;visibility;presence;detected
0;0;NOSE;0.6795288920402527;0.5104683041572571;-0.059817373752593994;0.9999663829803467;0.9999896287918091;True
0;1;LEFT_EYE_INNER;0.6827736496925354;0.4995414912700653;-0.07098324596881866;0.999945878982544;0.9999877214431763;True
0;2;LEFT_EYE;0.6833949685096741;0.4998307526111603;-0.07112232595682144;0.9999550580978394;0.9999902248382568;True
0;3;LEFT_EYE_OUTER;0.6838262677192688;0.499862939119339;-0.07109105587005615;0.9999650716781616;0.9999897480010986;True
0;4;RIGHT_EYE_INNER;0.6835736632347107;0.4994219243526459;-0.04810773581266403;0.9999574422836304;0.9999830722808838;True
0;5;RIGHT_EYE;0.6848952174186707;0.49974262714385986;-0.04825003072619438;0.9999682903289795;0.9999867677688599;True
0;6;RIGHT_EYE_OUTER;0.6862271428108215;0.49989181756973267;-0.04831458628177643;0.9999737739562988;0.9999856948852539;True
0;7;LEFT_EAR;0.6923701763153076;0.5056217908859253;-0.09900123625993729;0.9999797344207764;0.9999914169311523;True
0;8;RIGHT_EAR;0.6937821507453918;0.5058958530426025;0.005298630800098181;0.999941349029541;0.9999867677688599;True
0;9;MOUTH_LEFT;0.6835519075393677;0.5240730047225952;-0.06688082218170166;0.999977707862854;0.9999970197677612;True
0;10;MOUTH_RIGHT;0.684702455997467;0.5244259238243103;-0.03809694945812225;0.9999592304229736;0.9999911785125732;True
0;11;LEFT_SHOULDER;0.719903290271759;0.5646489858627319;-0.1521112322807312;0.9999966621398926;0.9999990463256836;True
0;12;RIGHT_SHOULDER;0.7091779112815857;0.576955258846283;0.09316424280405045;0.9999352693557739;0.999990701675415;True
0;13;LEFT_ELBOW;0.7580156922340393;0.6303550601005554;-0.19382049143314362;0.9993841648101807;0.9999632835388184;True
0;14;RIGHT_ELBOW;0.7217944860458374;0.6625676155090332;0.10516907274723053;0.15477365255355835;0.9999642372131348;True
0;15;LEFT_WRIST;0.7476269602775574;0.7215210199356079;-0.20772768557071686;0.9972758889198303;0.9999903440475464;True
0;16;RIGHT_WRIST;0.7122014164924622;0.7294637560844421;0.01416111271828413;0.6571148037910461;0.9999972581863403;True
0;17;LEFT_PINKY;0.7473899722099304;0.7451475262641907;-0.23250415921211243;0.9938627481460571;0.9999752044677734;True
0;18;RIGHT_PINKY;0.7135981917381287;0.7502747774124146;0.003256599185988307;0.7271407246589661;0.9999961853027344;True
0;19;LEFT_INDEX;0.7400952577590942;0.7456176280975342;-0.2317265421152115;0.9933457374572754;0.9999728202819824;True
0;20;RIGHT_INDEX;0.7126092314720154;0.752031147480011;-0.0183835681527853;0.7362728714942932;0.9999957084655762;True
0;21;LEFT_THUMB;0.7393964529037476;0.7386757135391235;-0.20607329905033112;0.9868539571762085;0.9999849796295166;True
0;22;RIGHT_THUMB;0.7130165696144104;0.7454018592834473;0.0015187178505584598;0.7014473676681519;0.9999973773956299;True
0;23;LEFT_HIP;0.7541874051094055;0.7141180038452148;-0.07881681621074677;0.9999877214431763;0.9999984502792358;True
0;24;RIGHT_HIP;0.7518018484115601;0.7199028134346008;0.07882176339626312;0.9999792575836182;0.9999985694885254;True
0;25;LEFT_KNEE;0.7174524068832397;0.8219248652458191;-0.09817700833082199;0.9968327879905701;0.9999978542327881;True
0;26;RIGHT_KNEE;0.7679802775382996;0.8445112705230713;0.06003928557038307;0.8360258340835571;0.9999985694885254;True
0;27;LEFT_ANKLE;0.7468476891517639;0.9507163763046265;-0.036177512258291245;0.9966236352920532;0.9999803304672241;True
0;28;RIGHT_ANKLE;0.8123750686645508;0.9487665295600891;0.09195316582918167;0.9633050560951233;0.9999896287918091;True
0;29;LEFT_HEEL;0.7567164897918701;0.9739875197410583;-0.03410777077078819;0.9871600866317749;0.9999282360076904;True
0;30;RIGHT_HEEL;0.8259134888648987;0.9666597843170166;0.09205978363752365;0.9632962346076965;0.9999781847000122;True
0;31;LEFT_FOOT_INDEX;0.7150232791900635;0.9796580076217651;-0.08829052001237869;0.9965729713439941;0.9999305009841919;True
0;32;RIGHT_FOOT_INDEX;0.7904675602912903;0.984695553779602;0.04817016050219536;0.9789628386497498;0.999950647354126;True
1;0;NOSE;0.6795499324798584;0.5105178952217102;-0.062027476727962494;0.9999691843986511;0.9999983310699463;True
1;1;LEFT_EYE_INNER;0.6827710270881653;0.49963945150375366;-0.0749875009059906;0.9999505877494812;0.9999979734420776;True
1;2;LEFT_EYE;0.6833898425102234;0.49991557002067566;-0.07512552291154861;0.9999589323997498;0.9999984502792358;True
1;3;LEFT_EYE_OUTER;0.6838196516036987;0.4999420642852783;-0.07510542869567871;0.9999681115150452;0.9999984502792358;True
1;4;RIGHT_EYE_INNER;0.6835684180259705;0.4995059669017792;-0.05116044729948044;0.9999610781669617;0.9999966621398926;True
1;5;RIGHT_EYE;0.6848899126052856;0.4997997581958771;-0.051295939832925797;0.9999709725379944;0.9999971389770508;True
1;6;RIGHT_EYE_OUTER;0.6862262487411499;0.4999283254146576;-0.05133960396051407;0.9999759793281555;0.9999967813491821;True
1;7;LEFT_EAR;0.6923646330833435;0.5056226849555969;-0.10999761521816254;0.9999815225601196;0.9999990463256836;True
1;8;RIGHT_EAR;0.6937783360481262;0.5058942437171936;-0.0007421993068419397;0.9999461770057678;0.9999971389770508;True
1;9;MOUTH_LEFT;0.6836532950401306;0.524074912071228;-0.07129598408937454;0.9999797344207764;0.9999996423721313;True
1;10;MOUTH_RIGHT;0.6847683787345886;0.5244358777999878;-0.04115665704011917;0.9999628067016602;0.9999988079071045;True
1;11;LEFT_SHOULDER;0.7200793027877808;0.563858687877655;-0.1665879786014557;0.9999969601631165;0.9999998807907104;True
1;12;RIGHT_SHOULDER;0.709033727645874;0.5764503479003906;0.09009753912687302;0.9999401569366455;0.9999977350234985;True
1;13;LEFT_ELBOW;0.7574727535247803;0.6303592920303345;-0.20597553253173828;0.999420166015625;0.999992847442627;True
1;14;RIGHT_ELBOW;0.7217901349067688;0.6618105173110962;0.10890572518110275;0.16224685311317444;0.9999853372573853;True
1;15;LEFT_WRIST;0.7479856610298157;0.7209903597831726;-0.21027880907058716;0.997462272644043;0.9999977350234985;True
1;16;RIGHT_WRIST;0.7123144865036011;0.7287587523460388;0.02986931800842285;0.6735842823982239;0.9999990463256836;True
1;17;LEFT_PINKY;0.7479369640350342;0.7451364398002625;-0.2341012805700302;0.9942554831504822;0.9999935626983643;True
1;18;RIGHT_PINKY;0.7137243747711182;0.7502744197845459;0.02196410857141018;0.7410852313041687;0.9999985694885254;True
1;19;LEFT_INDEX;0.740979790687561;0.745499312877655;-0.2329282909631729;0.9937711358070374;0.9999924898147583;True
1;20;RIGHT_INDEX;0.7127663493156433;0.7519242167472839;-0.0013909188564866781;0.750006377696991;0.9999983310699463;True
1;21;LEFT_THUMB;0.7400070428848267;0.7385002970695496;-0.20819292962551117;0.9876770377159119;0.9999960660934448;True
1;22;RIGHT_THUMB;0.7133515477180481;0.7450771331787109;0.01680622063577175;0.7168237566947937;0.9999990463256836;True
1;23;LEFT_HIP;0.7538542151451111;0.7137271165847778;-0.07989099621772766;0.9999883770942688;0.9999992847442627;True
1;24;RIGHT_HIP;0.7519770264625549;0.7186301946640015;0.07986680418252945;0.9999803304672241;0.9999991655349731;True
1;25;LEFT_KNEE;0.7174591422080994;0.8219767808914185;-0.0981328934431076;0.9969361424446106;0.9999990463256836;True
1;26;RIGHT_KNEE;0.767462968826294;0.8427167534828186;0.06925199925899506;0.8436203002929688;0.9999990463256836;True
1;27;LEFT_ANKLE;0.7468528151512146;0.9503254294395447;-0.03773973882198334;0.9967390894889832;0.9999874830245972;True
1;28;RIGHT_ANKLE;0.8123772144317627;0.9493004679679871;0.09618321061134338;0.9649839997291565;0.9999905824661255;True
1;29;LEFT_HEEL;0.7568414807319641;0.9739077091217041;-0.035853780806064606;0.9874207377433777;0.9999450445175171;True
1;30;RIGHT_HEEL;0.8259384632110596;0.9666794538497925;0.09591791778802872;0.9646422863006592;0.9999778270721436;True
1;31;LEFT_FOOT_INDEX;0.7151930928230286;0.9799890518188477;-0.08854453265666962;0.9967070817947388;0.9999356269836426;True
1;32;RIGHT_FOOT_INDEX;0.7898333072662354;0.9855283498764038;0.0549112893640995;0.9799990057945251;0.9999397993087769;True
2;0;NOSE;0.6778174638748169;0.512026846408844;-0.06222206726670265;0.9999719858169556;0.9999992847442627;True
2;1;LEFT_EYE_INNER;0.6812177896499634;0.5019775032997131;-0.07505711913108826;0.9999552369117737;0.9999991655349731;True
2;2;LEFT_EYE;0.6820259690284729;0.5022802948951721;-0.0751948207616806;0.9999628067016602;0.9999992847442627;True
2;3;LEFT_EYE_OUTER;0.6826183795928955;0.5023190975189209;-0.07517621666193008;0.9999711513519287;0.9999992847442627;True
2;4;RIGHT_EYE_INNER;0.6822630763053894;0.5014739632606506;-0.051196616142988205;0.999964714050293;0.9999985694885254;True
2;5;RIGHT_EYE;0.6838952898979187;0.501621663570404;-0.051329877227544785;0.9999736547470093;0.9999988079071045;True
2;6;RIGHT_EYE_OUTER;0.6853634119033813;0.5016304850578308;-0.051369570195674896;0.9999781847000122;0.9999985694885254;True
2;7;LEFT_EAR;0.6906204223632812;0.5077448487281799;-0.10882890969514847;0.9999833106994629;0.9999995231628418;True
2;8;RIGHT_EAR;0.6925410032272339;0.5076701641082764;-9.195823076879606e-05;0.9999511241912842;0.9999986886978149;True
2;9;MOUTH_LEFT;0.6822144985198975;0.5252072811126709;-0.07140827924013138;0.9999816417694092;0.9999998807907104;True
2;10;MOUTH_RIGHT;0.6835487484931946;0.5254426598548889;-0.04119960963726044;0.9999663233757019;0.9999994039535522;True
2;11;LEFT_SHOULDER;0.7201948761940002;0.5649763345718384;-0.16505001485347748;0.9999971985816956;0.9999998807907104;True
2;12;RIGHT_SHOULDER;0.7049490213394165;0.5769714713096619;0.09063337743282318;0.9999449849128723;0.9999985694885254;True
2;13;LEFT_ELBOW;0.7558026909828186;0.6347364783287048;-0.203834667801857;0.9994625449180603;0.9999940395355225;True
2;14;RIGHT_ELBOW;0.7176530361175537;0.6617912650108337;0.11292849481105804;0.18041013181209564;0.9999896287918091;True
2;15;LEFT_WRIST;0.7468389272689819;0.7225318551063538;-0.20931094884872437;0.997668445110321;0.9999985694885254;True
2;16;RIGHT_WRIST;0.7045746445655823;0.7287769317626953;0.0322214812040329;0.6948617696762085;0.9999992847442627;True
2;17;LEFT_PINKY;0.7476661801338196;0.7471888661384583;-0.23309260606765747;0.994700014591217;0.9999963045120239;True
2;18;RIGHT_PINKY;0.7052236199378967;0.7511996030807495;0.02448795922100544;0.7585024833679199;0.9999990463256836;True
2;19;LEFT_INDEX;0.7406769394874573;0.7472596168518066;-0.23202893137931824;0.9942529797554016;0.9999957084655762;True
2;20;RIGHT_INDEX;0.7048481702804565;0.7526988983154297;0.000377698423108086;0.7670764923095703;0.9999988079071045;True
2;21;LEFT_THUMB;0.7395914793014526;0.7400388717651367;-0.20725487172603607;0.9886193871498108;0.9999978542327881;True
2;22;RIGHT_THUMB;0.705447256565094;0.7453823089599609;0.018873583525419235;0.7359820604324341;0.9999994039535522;True
2;23;LEFT_HIP;0.7535558342933655;0.7132911682128906;-0.08099807798862457;0.999988853931427;0.9999988079071045;True
2;24;RIGHT_HIP;0.7508575320243835;0.7181041836738586;0.08096174150705338;0.999981164932251;0.9999988079071045;True
2;25;LEFT_KNEE;0.7128083109855652;0.8219937086105347;-0.10608897358179092;0.9971131086349487;0.9999990463256836;True
2;26;RIGHT_KNEE;0.7674599885940552;0.8427022099494934;0.06475634127855301;0.853054404258728;0.9999990463256836;True
2;27;LEFT_ANKLE;0.7362926006317139;0.9508295059204102;-0.06701315939426422;0.9969298243522644;0.9999830722808838;True
2;28;RIGHT_ANKLE;0.8123595118522644;0.9494063854217529;0.07944872230291367;0.9668335318565369;0.9999866485595703;True
2;29;LEFT_HEEL;0.7472047209739685;0.9762815237045288;-0.0673530325293541;0.9881473779678345;0.9999234676361084;True
2;30;RIGHT_HEEL;0.8259099721908569;0.9667832851409912;0.07799902558326721;0.9665449261665344;0.9999674558639526;True
2;31;LEFT_FOOT_INDEX;0.7027289271354675;0.979303777217865;-0.1226562038064003;0.996911346912384;0.9999213218688965;True
2;32;RIGHT_FOOT_INDEX;0.7894185781478882;0.9853459000587463;0.03586450591683388;0.9811344742774963;0.9999265670776367;True
3;0;NOSE;0.6739251017570496;0.5157176852226257;-0.06187571585178375;0.9999746680259705;0.9999996423721313;True
3;1;LEFT_EYE_INNER;0.6777507066726685;0.5057712197303772;-0.07431260496377945;0.9999595284461975;0.9999995231628418;True
3;2;LEFT_EYE;0.6788946390151978;0.5062072277069092;-0.07444924861192703;0.9999663829803467;0.9999996423721313;True
3;3;LEFT_EYE_OUTER;0.6797679662704468;0.5063713788986206;-0.07443709671497345;0.9999739527702332;0.9999996423721313;True
3;4;RIGHT_EYE_INNER;0.678673505783081;0.505093514919281;-0.0500340536236763;0.9999681115150452;0.9999992847442627;True
3;5;RIGHT_EYE;0.6805703639984131;0.5053380727767944;-0.05016219615936279;0.9999761581420898;0.9999994039535522;True
3;6;RIGHT_EYE_OUTER;0.6822013258934021;0.505513608455658;-0.05018321052193642;0.9999802708625793;0.9999992847442627;True
3;7;LEFT_EAR;0.6880515813827515;0.512243390083313;-0.10722450911998749;0.9999849200248718;0.9999997615814209;True
3;8;RIGHT_EAR;0.6894277930259705;0.5121641755104065;0.0044411965645849705;0.9999557733535767;0.9999994039535522;True
3;9;MOUTH_LEFT;0.6791000962257385;0.5289660692214966;-0.07110151648521423;0.9999834299087524;0.9999998807907104;True
3;10;MOUTH_RIGHT;0.6801831126213074;0.5291957259178162;-0.040223218500614166;0.9999696016311646;0.9999996423721313;True
3;11;LEFT_SHOULDER;0.719450831413269;0.5691858530044556;-0.1624210923910141;0.9999974370002747;0.9999998807907104;True
3;12;RIGHT_SHOULDER;0.6991666555404663;0.5809736847877502;0.09704067558050156;0.9999498128890991;0.999998927116394;True
3;13;LEFT_ELBOW;0.7525308132171631;0.6407368779182434;-0.19423294067382812;0.9995062351226807;0.9999948740005493;True
3;14;RIGHT_ELBOW;0.7087951898574829;0.6620796322822571;0.12866802513599396;0.2228359878063202;0.999992847442627;True
3;15;LEFT_WRIST;0.744788408279419;0.7256934642791748;-0.19702188670635223;0.9978765249252319;0.9999991655349731;True
3;16;RIGHT_WRIST;0.695144772529602;0.7289211750030518;0.05339306220412254;0.7218824625015259;0.9999996423721313;True
3;17;LEFT_PINKY;0.7470688223838806;0.7494384050369263;-0.22148887813091278;0.9951595664024353;0.9999980926513672;True
3;18;RIGHT_PINKY;0.6939405798912048;0.7520299553871155;0.04724655672907829;0.779768705368042;0.9999994039535522;True
3;19;LEFT_INDEX;0.7395552396774292;0.7495637536048889;-0.22083033621311188;0.9947519302368164;0.9999978542327881;True
3;20;RIGHT_INDEX;0.6939116716384888;0.7533648014068604;0.021235262975096703;0.7877649068832397;0.9999994039535522;True
3;21;LEFT_THUMB;0.7384865880012512;0.7420812249183655;-0.19539089500904083;0.9896031022071838;0.999998927116394;True
3;22;RIGHT_THUMB;0.6949805021286011;0.7461907863616943;0.03953363746404648;0.7592418789863586;0.9999996423721313;True
3;23;LEFT_HIP;0.7533085942268372;0.713292121887207;-0.08147754520177841;0.9999890327453613;0.999997615814209;True
3;24;RIGHT_HIP;0.7475758790969849;0.7183202505111694;0.08142852783203125;0.9999817609786987;0.9999974966049194;True
3;25;LEFT_KNEE;0.7061789631843567;0.8205870985984802;-0.1289394646883011;0.9973112344741821;0.9999985694885254;True
3;26;RIGHT_KNEE;0.7674791216850281;0.8432856798171997;0.05703117325901985;0.8637498021125793;0.9999983310699463;True
3;27;LEFT_ANKLE;0.7233589291572571;0.9505554437637329;-0.10666035115718842;0.9971336722373962;0.999976634979248;True
3;28;RIGHT_ANKLE;0.8123690485954285;0.9493463635444641;0.07796086370944977;0.9689931869506836;0.999971866607666;True
3;29;LEFT_HEEL;0.7344928979873657;0.976933479309082;-0.10864998400211334;0.989016592502594;0.9999018907546997;True
3;30;RIGHT_HEEL;0.8259228467941284;0.9668337106704712;0.07720068842172623;0.968744695186615;0.9999384880065918;True
3;31;LEFT_FOOT_INDEX;0.6894950866699219;0.9730350971221924;-0.16653238236904144;0.9971300363540649;0.9998940229415894;True
3;32;RIGHT_FOOT_INDEX;0.7895916104316711;0.9848392009735107;0.03446872532367706;0.9823468923568726;0.9998915195465088;True
4;0;NOSE;0.6733502745628357;0.516616940498352;-0.053351469337940216;0.9999770522117615;0.9999996423721313;True
4;1;LEFT_EYE_INNER;0.6764599084854126;0.5068497657775879;-0.06623413413763046;0.9999634027481079;0.9999995231628418;True
4;2;LEFT_EYE;0.6773413419723511;0.5074846744537354;-0.06636517494916916;0.9999696016311646;0.9999996423721313;True
4;3;LEFT_EYE_OUTER;0.6780836582183838;0.5078976154327393;-0.06635657697916031;0.9999764561653137;0.9999996423721313;True
4;4;RIGHT_EYE_INNER;0.6773402690887451;0.5062845349311829;-0.041711047291755676;0.9999711513519287;0.9999992847442627;True
4;5;RIGHT_EYE;0.6790341138839722;0.506833016872406;-0.041828703135252;0.9999784231185913;0.9999994039535522;True
4;6;RIGHT_EYE_OUTER;0.6806629300117493;0.5073327422142029;-0.04183492437005043;0.9999821186065674;0.9999992847442627;True
4;7;LEFT_EAR;0.6868200898170471;0.5137038826942444;-0.10233056545257568;0.9999864101409912;0.9999997615814209;True
4;8;RIGHT_EAR;0.6880751252174377;0.5138025879859924;0.010544316843152046;0.9999599456787109;0.9999992847442627;True
4;9;MOUTH_LEFT;0.6778312921524048;0.529809832572937;-0.06367772817611694;0.9999850392341614;0.9999998807907104;True
4;10;MOUTH_RIGHT;0.6790361404418945;0.5300605893135071;-0.03237321600317955;0.9999725222587585;0.9999997615814209;True
4;11;LEFT_SHOULDER;0.7179043889045715;0.5715539455413818;-0.1619499772787094;0.9999976754188538;0.9999998807907104;True
4;12;RIGHT_SHOULDER;0.6987369060516357;0.5819156169891357;0.10106924176216125;0.9999542236328125;0.9999990463256836;True
4;13;LEFT_ELBOW;0.751068651676178;0.6424827575683594;-0.1979319453239441;0.9995419979095459;0.9999957084655762;True
4;14;RIGHT_ELBOW;0.7067674994468689;0.6623561978340149;0.1306091994047165;0.2525292932987213;0.9999932050704956;True
4;15;LEFT_WRIST;0.7440929412841797;0.7274835705757141;-0.2060791403055191;0.9980462789535522;0.9999990463256836;True
4;16;RIGHT_WRIST;0.6928403973579407;0.729280412197113;0.054605431854724884;0.7438926100730896;0.9999995231628418;True
4;17;LEFT_PINKY;0.746830403804779;0.7514646649360657;-0.231842502951622;0.9955254793167114;0.9999974966049194;True
4;18;RIGHT_PINKY;0.6918426156044006;0.7528203725814819;0.04860876873135567;0.7973020076751709;0.9999992847442627;True
4;19;LEFT_INDEX;0.7392780184745789;0.7510077357292175;-0.23040299117565155;0.9951485991477966;0.9999972581863403;True
4;20;RIGHT_INDEX;0.691524088382721;0.7540857791900635;0.02277207374572754;0.8049023151397705;0.9999991655349731;True
4;21;LEFT_THUMB;0.7382146120071411;0.743764340877533;-0.20435284078121185;0.9903815984725952;0.9999985694885254;True
4;22;RIGHT_THUMB;0.6921822428703308;0.7470412254333496;0.040774352848529816;0.7785200476646423;0.9999996423721313;True
4;23;LEFT_HIP;0.7525725960731506;0.7143595814704895;-0.08209235966205597;0.9999891519546509;0.9999978542327881;True
4;24;RIGHT_HIP;0.7464479207992554;0.7189235687255859;0.08202634751796722;0.9999822378158569;0.9999977350234985;True
4;25;LEFT_KNEE;0.7044653296470642;0.8203226327896118;-0.13668309152126312;0.9974443912506104;0.999998927116394;True
4;26;RIGHT_KNEE;0.7674340009689331;0.8433871865272522;0.05793198570609093;0.8702142834663391;0.9999983310699463;True
4;27;LEFT_ANKLE;0.7210538983345032;0.9504490494728088;-0.11615290492773056;0.9972652792930603;0.999980092048645;True
4;28;RIGHT_ANKLE;0.8124420642852783;0.9492852091789246;0.07989288866519928;0.9697535037994385;0.9999697208404541;True
4;29;LEFT_HEEL;0.7319228053092957;0.9770622849464417;-0.1181102767586708;0.9896648526191711;0.9999094009399414;True
4;30;RIGHT_HEEL;0.8259130120277405;0.9670928120613098;0.07936268299818039;0.9697681069374084;0.9999321699142456;True
4;31;LEFT_FOOT_INDEX;0.6872476935386658;0.9704222679138184;-0.17452938854694366;0.9972791075706482;0.9999018907546997;True
4;32;RIGHT_FOOT_INDEX;0.7897688150405884;0.9834737181663513;0.036286745220422745;0.9827776551246643;0.9998863935470581;True
5;0;NOSE;0.6702605485916138;0.5211739540100098;-0.05451367422938347;0.9999792575836182;0.9999997615814209;True
5;1;LEFT_EYE_INNER;0.6737963557243347;0.510343611240387;-0.06691813468933105;0.9999669790267944;0.9999997615814209;True
5;2;LEFT_EYE;0.6746475696563721;0.5109641551971436;-0.06705085933208466;0.9999725818634033;0.9999997615814209;True
5;3;LEFT_EYE_OUTER;0.675311267375946;0.511477530002594;-0.06703877449035645;0.99997878074646;0.9999997615814209;True
5;4;RIGHT_EYE_INNER;0.6748658418655396;0.5096265077590942;-0.042845189571380615;0.9999739527702332;0.9999996423721313;True
5;5;RIGHT_EYE;0.6765235066413879;0.5102574825286865;-0.042967479676008224;0.9999805092811584;0.9999996423721313;True
5;6;RIGHT_EYE_OUTER;0.6781747937202454;0.5108778476715088;-0.04298366606235504;0.9999838471412659;0.9999996423721313;True
5;7;LEFT_EAR;0.683344841003418;0.5171208381652832;-0.09998556971549988;0.9999877214431763;0.9999998807907104;True
5;8;RIGHT_EAR;0.6850286722183228;0.5173094868659973;0.009704094380140305;0.9999638199806213;0.9999996423721313;True
5;9;MOUTH_LEFT;0.6747809052467346;0.533315122127533;-0.06408913433551788;0.9999865293502808;1.0;True
5;10;MOUTH_RIGHT;0.6762352585792542;0.533634603023529;-0.0333549901843071;0.9999752044677734;0.9999997615814209;True
5;11;LEFT_SHOULDER;0.713370680809021;0.5772255659103394;-0.15544451773166656;0.9999978542327881;0.9999998807907104;True
5;12;RIGHT_SHOULDER;0.6954838633537292;0.5862077474594116;0.10051078349351883;0.9999582767486572;0.9999991655349731;True
5;13;LEFT_ELBOW;0.7480348944664001;0.646257758140564;-0.19015052914619446;0.9995812773704529;0.9999957084655762;True
5;14;RIGHT_ELBOW;0.6997010707855225;0.6646031737327576;0.13325375318527222;0.2898086905479431;0.9999926090240479;True
5;15;LEFT_WRIST;0.7414817810058594;0.7290806770324707;-0.20061959326267242;0.9982293844223022;0.9999995231628418;True
5;16;RIGHT_WRIST;0.6845752000808716;0.7297553420066833;0.06537754088640213;0.7667710185050964;0.9999996423721313;True
5;17;LEFT_PINKY;0.744343101978302;0.7534261345863342;-0.2263151854276657;0.995937705039978;0.9999988079071045;True
5;18;RIGHT_PINKY;0.681331992149353;0.753295361995697;0.06095035374164581;0.8153210282325745;0.9999994039535522;True
5;19;LEFT_INDEX;0.7367997765541077;0.75297611951828;-0.2250281721353531;0.9955960512161255;0.9999986886978149;True
5;20;RIGHT_INDEX;0.6806210875511169;0.7542861104011536;0.03443479165434837;0.8224061727523804;0.9999994039535522;True
5;21;LEFT_THUMB;0.7357608079910278;0.7451316118240356;-0.19914166629314423;0.9912644028663635;0.9999994039535522;True
5;22;RIGHT_THUMB;0.6828237771987915;0.7471842765808105;0.05157617852091789;0.7982363104820251;0.9999996423721313;True
5;23;LEFT_HIP;0.7505996823310852;0.7144002914428711;-0.08217453211545944;0.9999892115592957;0.999996542930603;True
5;24;RIGHT_HIP;0.7444559931755066;0.7198893427848816;0.08210883289575577;0.9999825358390808;0.9999963045120239;True
5;25;LEFT_KNEE;0.6996484994888306;0.8183390498161316;-0.13941790163516998;0.9976359009742737;0.9999985694885254;True
5;26;RIGHT_KNEE;0.7669012546539307;0.843866229057312;0.054382845759391785;0.8800534009933472;0.9999979734420776;True
5;27;LEFT_ANKLE;0.7092323303222656;0.9495469927787781;-0.12823882699012756;0.997462272644043;0.9999730587005615;True
5;28;RIGHT_ANKLE;0.8124573826789856;0.949000358581543;0.07566250115633011;0.9719762206077576;0.9999593496322632;True
5;29;LEFT_HEEL;0.7186347842216492;0.9772082567214966;-0.13126738369464874;0.9905151724815369;0.9998866319656372;True
5;30;RIGHT_HEEL;0.8260008692741394;0.9666852951049805;0.07497214525938034;0.9720810651779175;0.9999092817306519;True
5;31;LEFT_FOOT_INDEX;0.6746494770050049;0.9648379683494568;-0.18873780965805054;0.9974853992462158;0.9998759031295776;True
5;32;RIGHT_FOOT_INDEX;0.7897706627845764;0.98334801197052;0.03211643174290657;0.9840019345283508;0.9998568296432495;True
6;0;NOSE;0.666211724281311;0.5233386754989624;-0.04168390482664108;0.9999812245368958;0.9999996423721313;True
6;1;LEFT_EYE_INNER;0.6695888638496399;0.5131601691246033;-0.05367283523082733;0.9999701380729675;0.9999995231628418;True
6;2;LEFT_EYE;0.6701685786247253;0.5139772891998291;-0.05380229651927948;0.9999752640724182;0.9999996423721313;True
6;3;LEFT_EYE_OUTER;0.6705958247184753;0.5145982503890991;-0.05378998443484306;0.9999808669090271;0.9999996423721313;True
6;4;RIGHT_EYE_INNER;0.6708726286888123;0.5124927759170532;-0.030556490644812584;0.9999764561653137;0.9999991655349731;True
6;5;RIGHT_EYE;0.67243492603302;0.5132777690887451;-0.03067178651690483;0.9999823570251465;0.9999994039535522;True
6;6;RIGHT_EYE_OUTER;0.6739019155502319;0.5139298439025879;-0.03068053536117077;0.99998539686203;0.9999992847442627;True
6;7;LEFT_EAR;0.6780561208724976;0.5201988816261292;-0.08758685737848282;0.9999889135360718;0.9999997615814209;True
6;8;RIGHT_EAR;0.6804401278495789;0.5201785564422607;0.01802675798535347;0.9999672770500183;0.9999994039535522;True
6;9;MOUTH_LEFT;0.6698587536811829;0.5357201099395752;-0.0512901209294796;0.9999878406524658;0.9999998807907104;True
6;10;MOUTH_RIGHT;0.6716830134391785;0.5360138416290283;-0.021909218281507492;0.9999775886535645;0.9999996423721313;True
6;11;LEFT_SHOULDER;0.7057766318321228;0.5801928043365479;-0.14431343972682953;0.9999980330467224;0.9999998807907104;True
6;12;RIGHT_SHOULDER;0.6910259127616882;0.5896604657173157;0.10786840319633484;0.9999619126319885;0.9999991655349731;True
6;13;LEFT_ELBOW;0.742899477481842;0.6479488015174866;-0.18031224608421326;0.9996100664138794;0.999993085861206;True
6;14;RIGHT_ELBOW;0.6911102533340454;0.667466938495636;0.14495696127414703;0.32366251945495605;0.9999923706054688;True
